#multi:
;cintura;;quadril;;coxa;;joelho;;tornozelo;;calcanhar;;pé;;
t;x;y;x;y;x;y;x;y;x;y;x;y;x;y;
2.249644E-1;-4.798153E-1;1.026737E0;-4.915176E-1;9.058974E-1;-6.295873E-1;5.305871E-1;-6.343377E-1;4.326530E-1;-6.421376E-1;1.012014E-1;-6.207829E-1;3.603423E-2;-7.340376E-1;2.060300E-2
2.332964E-1;-4.905166E-1;1.028650E0;-5.017677E-1;9.076578E-1;-6.349463E-1;5.306090E-1;-6.378027E-1;4.328996E-1;-6.427613E-1;1.029167E-1;-6.211137E-1;3.686125E-2;-7.340919E-1;2.101528E-2
2.416284E-1;-5.013817E-1;1.030314E0;-5.120999E-1;9.088496E-1;-6.406295E-1;5.303720E-1;-6.415085E-1;4.331020E-1;-6.440088E-1;1.027607E-1;-6.214446E-1;3.702666E-2;-7.343204E-1;2.097018E-2
2.499604E-1;-5.127303E-1;1.032286E0;-5.224604E-1;9.102568E-1;-6.456734E-1;5.304006E-1;-6.451531E-1;4.330579E-1;-6.438529E-1;1.032285E-1;-6.224370E-1;3.768827E-2;-7.345443E-1;2.087775E-2
2.582924E-1;-5.234384E-1;1.033669E0;-5.326893E-1;9.116860E-1;-6.502199E-1;5.304590E-1;-6.484991E-1;4.330497E-1;-6.443207E-1;1.032285E-1;-6.224370E-1;3.768827E-2;-7.347413E-1;2.051229E-2
2.666245E-1;-5.343996E-1;1.035274E0;-5.429987E-1;9.128955E-1;-6.542055E-1;5.302855E-1;-6.514463E-1;4.326238E-1;-6.443207E-1;1.026048E-1;-6.222716E-1;3.768827E-2;-7.349301E-1;2.013043E-2
2.749565E-1;-5.446127E-1;1.036861E0;-5.528937E-1;9.144863E-1;-6.574963E-1;5.307759E-1;-6.539000E-1;4.331211E-1;-6.443207E-1;1.026048E-1;-6.226024E-1;3.851530E-2;-7.350494E-1;2.070612E-2
2.832885E-1;-5.551354E-1;1.038613E0;-5.626991E-1;9.159551E-1;-6.603580E-1;5.311317E-1;-6.565420E-1;4.335817E-1;-6.461919E-1;1.035404E-1;-6.221062E-1;3.868070E-2;-7.350552E-1;2.069767E-2
2.916205E-1;-5.653428E-1;1.039403E0;-5.722164E-1;9.169117E-1;-6.629614E-1;5.310231E-1;-6.590586E-1;4.334074E-1;-6.468156E-1;1.046319E-1;-6.219408E-1;3.735747E-2;-7.351879E-1;2.030758E-2
2.999525E-1;-5.748108E-1;1.040370E0;-5.815667E-1;9.175024E-1;-6.668781E-1;5.307004E-1;-6.622858E-1;4.334502E-1;-6.472834E-1;1.032285E-1;-6.226458E-1;3.695644E-2;-7.352542E-1;2.028187E-2
3.082845E-1;-5.840773E-1;1.041519E0;-5.905960E-1;9.181701E-1;-6.716776E-1;5.309251E-1;-6.661673E-1;4.335911E-1;-6.479072E-1;1.040082E-1;-6.231526E-1;3.864837E-2;-7.352682E-1;2.039054E-2
3.166165E-1;-5.933668E-1;1.042316E0;-5.991976E-1;9.186549E-1;-6.764360E-1;5.308042E-1;-6.699268E-1;4.338105E-1;-6.480631E-1;1.050997E-1;-6.225969E-1;3.837052E-2;-7.352841E-1;2.050638E-2
3.249485E-1;-6.016740E-1;1.042965E0;-6.071692E-1;9.188428E-1;-6.812473E-1;5.304045E-1;-6.728749E-1;4.332949E-1;-6.479072E-1;1.050997E-1;-6.227358E-1;3.837052E-2;-7.348508E-1;2.003257E-2
3.332806E-1;-6.103259E-1;1.042718E0;-6.157592E-1;9.186986E-1;-6.860410E-1;5.294663E-1;-6.757735E-1;4.327447E-1;-6.477512E-1;1.050997E-1;-6.221801E-1;3.809267E-2;-7.348967E-1;1.995983E-2
3.416126E-1;-6.192149E-1;1.042554E0;-6.241586E-1;9.185246E-1;-6.906827E-1;5.287332E-1;-6.788541E-1;4.326398E-1;-6.483750E-1;1.046319E-1;-6.232915E-1;3.850944E-2;-7.349757E-1;1.995423E-2
3.499446E-1;-6.279998E-1;1.042520E0;-6.331901E-1;9.180171E-1;-6.946487E-1;5.282966E-1;-6.819273E-1;4.322970E-1;-6.493106E-1;1.047879E-1;-6.225260E-1;3.798485E-2;-7.350504E-1;2.013148E-2
3.582766E-1;-6.367719E-1;1.042398E0;-6.414460E-1;9.175642E-1;-6.986489E-1;5.279174E-1;-6.846832E-1;4.323756E-1;-6.489987E-1;1.044760E-1;-6.230511E-1;3.798485E-2;-7.351848E-1;2.005292E-2
3.666086E-1;-6.451720E-1;1.042006E0;-6.503624E-1;9.176079E-1;-7.017594E-1;5.275793E-1;-6.873525E-1;4.322370E-1;-6.489987E-1;1.044760E-1;-6.227886E-1;3.824741E-2;-7.347593E-1;1.973781E-2
3.749406E-1;-6.538313E-1;1.041595E0;-6.591683E-1;9.172601E-1;-7.053212E-1;5.274399E-1;-6.900458E-1;4.326144E-1;-6.489987E-1;1.057235E-1;-6.235762E-1;3.772229E-2;-7.348694E-1;1.953827E-2
3.832726E-1;-6.626146E-1;1.041161E0;-6.677505E-1;9.168917E-1;-7.090113E-1;5.271905E-1;-6.931511E-1;4.325009E-1;-6.499343E-1;1.052557E-1;-6.227886E-1;3.772229E-2;-7.344873E-1;1.941057E-2
3.916047E-1;-6.716236E-1;1.040529E0;-6.771061E-1;9.159356E-1;-7.131745E-1;5.268063E-1;-6.965813E-1;4.325852E-1;-6.510259E-1;1.057235E-1;-6.241014E-1;3.798485E-2;-7.351714E-1;1.884779E-2
3.999367E-1;-6.809923E-1;1.039633E0;-6.860182E-1;9.155094E-1;-7.172142E-1;5.262695E-1;-6.999602E-1;4.321976E-1;-6.514937E-1;1.050997E-1;-6.241014E-1;3.824741E-2;-7.352185E-1;1.857552E-2
4.082687E-1;-6.898287E-1;1.039155E0;-6.950326E-1;9.148854E-1;-7.212825E-1;5.261428E-1;-7.027456E-1;4.323843E-1;-6.514937E-1;1.055675E-1;-6.225260E-1;3.877252E-2;-7.351938E-1;1.856009E-2
4.166007E-1;-6.993091E-1;1.038090E0;-7.036352E-1;9.140613E-1;-7.260303E-1;5.261958E-1;-7.061651E-1;4.321364E-1;-6.518055E-1;1.060353E-1;-6.233137E-1;3.719718E-2;-7.352181E-1;1.814623E-2
4.249327E-1;-7.089553E-1;1.037163E0;-7.125926E-1;9.130291E-1;-7.301019E-1;5.254292E-1;-7.096438E-1;4.319135E-1;-6.530530E-1;1.060353E-1;-6.238388E-1;3.772229E-2;-7.352073E-1;1.817474E-2
4.332647E-1;-7.178252E-1;1.036181E0;-7.209862E-1;9.116433E-1;-7.351210E-1;5.245361E-1;-7.132873E-1;4.310225E-1;-6.546123E-1;1.060353E-1;-6.238388E-1;3.772229E-2;-7.352199E-1;1.761456E-2
4.415967E-1;-7.274637E-1;1.034808E0;-7.295029E-1;9.104306E-1;-7.401327E-1;5.236783E-1;-7.169186E-1;4.301812E-1;-6.561717E-1;1.044760E-1;-6.241014E-1;3.693462E-2;-7.352596E-1;1.705379E-2
4.499288E-1;-7.365018E-1;1.033428E0;-7.378391E-1;9.093691E-1;-7.452930E-1;5.227553E-1;-7.205859E-1;4.294026E-1;-6.546123E-1;1.052557E-1;-6.241014E-1;3.772229E-2;-7.348259E-1;1.661345E-2
4.582608E-1;-7.456210E-1;1.032376E0;-7.457308E-1;9.082644E-1;-7.502289E-1;5.217394E-1;-7.242795E-1;4.284638E-1;-6.558598E-1;1.052557E-1;-6.238388E-1;3.588439E-2;-7.347862E-1;1.568704E-2
4.665928E-1;-7.548914E-1;1.031057E0;-7.547641E-1;9.069657E-1;-7.554304E-1;5.203228E-1;-7.284521E-1;4.276542E-1;-6.564836E-1;1.054116E-1;-6.246265E-1;3.640950E-2;-7.349074E-1;1.515581E-2
4.749248E-1;-7.648671E-1;1.029592E0;-7.639466E-1;9.055983E-1;-7.610082E-1;5.196087E-1;-7.330286E-1;4.271511E-1;-6.577310E-1;1.054116E-1;-6.251516E-1;3.588439E-2;-7.352986E-1;1.462857E-2
4.832568E-1;-7.734100E-1;1.029025E0;-7.713133E-1;9.049812E-1;-7.641843E-1;5.186341E-1;-7.349552E-1;4.262902E-1;-6.563276E-1;1.038523E-1;-6.225260E-1;3.562183E-2;-7.329028E-1;1.357995E-2
4.915888E-1;-7.813497E-1;1.028660E0;-7.791938E-1;9.045455E-1;-7.678168E-1;5.184948E-1;-7.378182E-1;4.257247E-1;-6.561717E-1;1.043201E-1;-6.212132E-1;3.509671E-2;-7.320599E-1;1.341065E-2
4.999208E-1;-7.915349E-1;1.027359E0;-7.885144E-1;9.032341E-1;-7.731917E-1;5.179076E-1;-7.421784E-1;4.250687E-1;-6.569514E-1;1.052557E-1;-6.214758E-1;3.562183E-2;-7.321976E-1;1.297253E-2
5.082529E-1;-8.023260E-1;1.025656E0;-7.984250E-1;9.016551E-1;-7.786729E-1;5.168859E-1;-7.467404E-1;4.246377E-1;-6.574192E-1;1.047879E-1;-6.227886E-1;3.535927E-2;-7.325225E-1;1.292854E-2
5.165849E-1;-8.131151E-1;1.023915E0;-8.083970E-1;9.001228E-1;-7.840365E-1;5.160367E-1;-7.513692E-1;4.241495E-1;-6.577310E-1;1.057235E-1;-6.226458E-1;3.531913E-2;-7.323074E-1;1.299806E-2
5.249169E-1;-8.232749E-1;1.022011E0;-8.187070E-1;8.983594E-1;-7.899198E-1;5.146389E-1;-7.561727E-1;4.233834E-1;-6.592904E-1;1.057235E-1;-6.240492E-1;3.602083E-2;-7.327095E-1;1.254782E-2
5.332489E-1;-8.338703E-1;1.019743E0;-8.286722E-1;8.962607E-1;-7.952441E-1;5.134532E-1;-7.602962E-1;4.224381E-1;-6.606938E-1;1.055675E-1;-6.235814E-1;3.531913E-2;-7.328618E-1;1.270502E-2
5.415809E-1;-8.442223E-1;1.018251E0;-8.385563E-1;8.947645E-1;-8.008813E-1;5.126298E-1;-7.648756E-1;4.218340E-1;-6.616294E-1;1.066591E-1;-6.242831E-1;3.719034E-2;-7.327088E-1;1.228764E-2
5.499129E-1;-8.549216E-1;1.016274E0;-8.483183E-1;8.930711E-1;-8.067465E-1;5.118765E-1;-7.696453E-1;4.217303E-1;-6.620972E-1;1.080625E-1;-6.245170E-1;3.742424E-2;-7.323078E-1;1.225309E-2
5.582449E-1;-8.661977E-1;1.014407E0;-8.589212E-1;8.918028E-1;-8.132468E-1;5.111181E-1;-7.751261E-1;4.212849E-1;-6.633447E-1;1.088422E-1;-6.245170E-1;3.859375E-2;-7.321703E-1;1.205357E-2
5.665770E-1;-8.772109E-1;1.012488E0;-8.691181E-1;8.902845E-1;-8.199591E-1;5.107226E-1;-7.806417E-1;4.209058E-1;-6.649040E-1;1.100896E-1;-6.245170E-1;4.023106E-2;-7.321304E-1;1.191038E-2
5.749090E-1;-8.881855E-1;1.010586E0;-8.799743E-1;8.883465E-1;-8.268300E-1;5.093909E-1;-7.865857E-1;4.205211E-1;-6.659956E-1;1.118049E-1;-6.247509E-1;4.069886E-2;-7.321629E-1;1.173219E-2
5.832410E-1;-8.999022E-1;1.008629E0;-8.906538E-1;8.867472E-1;-8.342949E-1;5.089546E-1;-7.926035E-1;4.197677E-1;-6.680227E-1;1.132083E-1;-6.256865E-1;4.280398E-2;-7.322941E-1;1.175862E-2
5.915730E-1;-9.112178E-1;1.006678E0;-9.016571E-1;8.851234E-1;-8.428441E-1;5.074760E-1;-7.999351E-1;4.193268E-1;-6.698939E-1;1.147677E-1;-6.273238E-1;4.420738E-2;-7.326589E-1;1.179614E-2
5.999050E-1;-9.229518E-1;1.004369E0;-9.127668E-1;8.830439E-1;-8.512119E-1;5.065317E-1;-8.075212E-1;4.186348E-1;-6.727007E-1;1.157033E-1;-6.277916E-1;4.584469E-2;-7.333692E-1;1.125792E-2
6.082370E-1;-9.345663E-1;1.002603E0;-9.240518E-1;8.814062E-1;-8.601266E-1;5.055947E-1;-8.151971E-1;4.180399E-1;-6.736363E-1;1.181982E-1;-6.294289E-1;4.771591E-2;-7.337236E-1;1.165532E-2
6.165690E-1;-9.460527E-1;1.001247E0;-9.353934E-1;8.798832E-1;-8.690484E-1;5.047861E-1;-8.232239E-1;4.175375E-1;-6.751957E-1;1.205372E-1;-6.303646E-1;4.958712E-2;-7.336366E-1;1.202501E-2
6.249011E-1;-9.575591E-1;9.992609E-1;-9.470927E-1;8.781793E-1;-8.790158E-1;5.037661E-1;-8.316814E-1;4.171863E-1;-6.773788E-1;1.224085E-1;-6.313002E-1;5.286174E-2;-7.339917E-1;1.207968E-2
6.332331E-1;-9.699019E-1;9.974013E-1;-9.593481E-1;8.769440E-1;-8.892518E-1;5.025925E-1;-8.406716E-1;4.167946E-1;-6.804974E-1;1.249034E-1;-6.325264E-1;5.601259E-2;-7.345566E-1;1.262716E-2
6.415651E-1;-9.824765E-1;9.955148E-1;-9.722251E-1;8.755731E-1;-8.994812E-1;5.015503E-1;-8.499103E-1;4.157481E-1;-6.831483E-1;1.264627E-1;-6.343830E-1;5.898315E-2;-7.353217E-1;1.315263E-2
6.498971E-1;-9.956128E-1;9.936298E-1;-9.855179E-1;8.738187E-1;-9.107725E-1;5.004679E-1;-8.598474E-1;4.155264E-1;-6.861111E-1;1.297374E-1;-6.362396E-1;6.288201E-2;-7.360392E-1;1.369959E-2
6.582291E-1;-1.008738E0;9.917471E-1;-9.986721E-1;8.723171E-1;-9.222947E-1;4.992109E-1;-8.702283E-1;4.145254E-1;-6.906332E-1;1.337917E-1;-6.392102E-1;6.789483E-2;-7.365043E-1;1.466353E-2
6.665611E-1;-1.022346E0;9.900837E-1;-1.012293E0;8.711151E-1;-9.348654E-1;4.977450E-1;-8.814978E-1;4.140015E-1;-6.945315E-1;1.378460E-1;-6.423664E-1;7.197935E-2;-7.374558E-1;1.560666E-2
6.748931E-1;-1.036225E0;9.886182E-1;-1.026321E0;8.697255E-1;-9.480955E-1;4.962769E-1;-8.936039E-1;4.131203E-1;-6.995214E-1;1.406528E-1;-6.455226E-1;7.587821E-2;-7.393185E-1;1.686513E-2
6.832252E-1;-1.050381E0;9.874447E-1;-1.040514E0;8.685593E-1;-9.626388E-1;4.951036E-1;-9.065610E-1;4.121546E-1;-7.057588E-1;1.445511E-1;-6.486788E-1;8.126235E-2;-7.408292E-1;1.832240E-2
6.915572E-1;-1.064156E0;9.863404E-1;-1.054986E0;8.677725E-1;-9.773809E-1;4.937505E-1;-9.203784E-1;4.110686E-1;-7.133996E-1;1.481376E-1;-6.538773E-1;8.664649E-2;-7.429063E-1;2.027699E-2
6.998892E-1;-1.077990E0;9.856059E-1;-1.069022E0;8.668452E-1;-9.928330E-1;4.916850E-1;-9.344880E-1;4.099167E-1;-7.198988E-1;1.531341E-1;-6.592614E-1;9.277327E-2;-7.448085E-1;2.204854E-2
7.082212E-1;-1.091575E0;9.847474E-1;-1.083406E0;8.660166E-1;-1.009214E0;4.901127E-1;-9.500710E-1;4.090346E-1;-7.273259E-1;1.590757E-1;-6.659452E-1;1.009423E-1;-7.470525E-1;2.445267E-2
7.165532E-1;-1.104787E0;9.844836E-1;-1.097773E0;8.654172E-1;-1.026751E0;4.885693E-1;-9.665695E-1;4.080769E-1;-7.369811E-1;1.642747E-1;-6.730003E-1;1.076261E-1;-7.502783E-1;2.738312E-2
7.248852E-1;-1.117785E0;9.844305E-1;-1.111858E0;8.650517E-1;-1.045023E0;4.873367E-1;-9.844316E-1;4.070090E-1;-7.470077E-1;1.698450E-1;-6.819120E-1;1.169091E-1;-7.539927E-1;3.107349E-2
7.332172E-1;-1.130729E0;9.847246E-1;-1.125943E0;8.648660E-1;-1.064245E0;4.859081E-1;-1.003483E0;4.057198E-1;-7.600050E-1;1.761580E-1;-6.921233E-1;1.267490E-1;-7.580696E-1;3.571451E-2
7.415493E-1;-1.143280E0;9.847065E-1;-1.139559E0;8.648732E-1;-1.083879E0;4.839396E-1;-1.023523E0;4.041621E-1;-7.722597E-1;1.813570E-1;-7.034485E-1;1.365890E-1;-7.632529E-1;4.073123E-2
7.498813E-1;-1.155420E0;9.851294E-1;-1.152880E0;8.646989E-1;-1.104784E0;4.821877E-1;-1.044544E0;4.027882E-1;-7.874852E-1;1.884127E-1;-7.168160E-1;1.475430E-1;-7.696733E-1;4.727947E-2
7.582133E-1;-1.167175E0;9.857718E-1;-1.165818E0;8.648525E-1;-1.126312E0;4.802005E-1;-1.066512E0;4.014821E-1;-8.034535E-1;1.958398E-1;-7.322258E-1;1.583112E-1;-7.779716E-1;5.520506E-2
